feature	condition	subgroup_1	subgroup_2	delta_1	delta_2	delta_pool	delta_strat	sign_flip	hetero_gap	discordance	instability_score	var_proxy
RvY_14535-1	uv	long	short	-1.7725968667487	0.491353943933641	-0.646952198146249	-0.499124535739883	TRUE	2.26395081068234	0.147827662406365	2.41177847308871	1.47635638174997
RvY_10290	uv	long	short	1.26906138292937	-0.990108689823231	0.132268757733893	-0.00172178299396641	TRUE	2.2591700727526	0.13399054072786	2.39316061348046	0.310478379231289
RvY_03382	uv	long	short	1.3727052376931	-0.890414418055799	0.224402701271761	0.0997004313343428	TRUE	2.2631196557489	0.124702269937418	2.38782192568631	1.06800686395202
RvY_04310-1	uv	long	short	2.19736581713071	-0.0182891592514149	1.08717970359914	0.951059892915765	TRUE	2.21565497638213	0.136119810683377	2.3517747870655	0.77913592477857
RvY_01734-1	uv	long	short	1.02197839831605	-1.19802764932049	-0.101284295376165	-0.226775003479505	TRUE	2.22000604763654	0.12549070810334	2.34549675573988	0.645181655038
RvY_13663-1	uv	long	short	1.04997478778319	-1.16125544463498	-0.0613271308160739	-0.193842217952032	TRUE	2.21123023241817	0.132515087135958	2.34374531955413	0.881377296624293
RvY_03054	uv	long	short	0.92743826282513	-1.30557733373412	-0.222661672428902	-0.328633010239447	TRUE	2.23301559655925	0.105971337810545	2.33898693436979	0.650397303823315
RvY_18153-1	uv	long	short	1.15421860726266	-1.08996314524418	-0.0187189601618254	-0.108133628522433	TRUE	2.24418175250684	0.0894146683606079	2.33359642086745	1.5822192096094
RvY_03078-1	uv	long	short	-0.954783980778797	1.28569837232215	0.238584964370935	0.305487342840483	TRUE	2.24048235310094	0.0669023784695487	2.30738473157049	3.29012193564623
RvY_11656-1	uv	long	short	1.79728022898194	-0.370960234582386	0.710765757026332	0.577644968227007	TRUE	2.16824046356433	0.133120788799325	2.30136125236365	0.604706461733475
RvY_16778-1	uv	long	short	2.050965702623	-0.115188062663258	0.958440794706404	0.832504209649482	TRUE	2.16615376528626	0.125936585056922	2.29209035034318	0.510975423627329
RvY_03711-1	uv	long	short	0.94450147634804	-1.23653383024433	-0.171458494632748	-0.282330883610169	TRUE	2.18103530659237	0.11087238897742	2.29190769556979	0.743125499196873
RvY_17009-1	uv	long	short	2.07494072009124	-0.0914003163701897	0.971270996813696	0.856373887081687	TRUE	2.16634103646143	0.114897109732009	2.28123814619344	0.499652553221706
RvY_01402-1	uv	long	short	-1.11784748014391	1.03675843301979	-0.0236178691290201	0.0941183460106731	TRUE	2.1546059131637	0.117736215139693	2.27234212830339	2.29598764108639
RvY_11683-1	uv	long	short	2.02178126494413	-0.141916819806185	0.911868211565179	0.80470109227208	TRUE	2.16369808475032	0.107167119293099	2.27086520404342	1.07462652402866
RvY_13098-1	uv	long	short	1.53197592413015	-0.604791032499495	0.461706391101504	0.330044511025976	TRUE	2.13676695662965	0.131661880075528	2.26842883670518	1.38702540103396
RvY_04007	uv	long	short	2.08476441285687	-0.0988260057551464	0.936876074225846	0.856494802387613	TRUE	2.18359041861202	0.0803812718382329	2.26397169045025	1.11980133217338
RvY_08139-1	uv	long	short	0.874411051960639	-1.27787957513672	-0.226745952931013	-0.336252425781627	TRUE	2.15229062709736	0.109506472850615	2.26179709994798	0.478534787728987
RvY_16041	uv	long	short	1.2192052361361	-0.868757362123978	0.218371571176982	0.0447262746148075	TRUE	2.08796259826008	0.173645296562174	2.26160789482225	1.05693117634058
RvY_19360-1	uv	long	short	1.32429467371935	-0.88422705873553	0.130745948963201	0.0820011992134812	TRUE	2.20852173245488	0.0487447497497203	2.2572664822046	2.28755456951844
RvY_07969-1	uv	long	short	-1.52175822058595	0.610392709759053	-0.434171976419327	-0.322423322266884	TRUE	2.132150930345	0.111748654152443	2.24389958449744	0.572004248209057
RvY_17911-1	uv	long	short	-1.69236757156613	0.461166445239925	-0.563481081169314	-0.481004687112723	TRUE	2.15353401680605	0.0824763940565914	2.23601041086264	1.00763300262801
RvY_02577-1	uv	long	short	1.05964335633858	-1.05457340248426	-0.00793932494116234	-0.129603570499267	TRUE	2.11421675882284	0.121664245558104	2.23588100438094	0.517272635016648
RvY_10077-1	uv	long	short	1.6310254205649	-0.500161119769419	0.5314778274314	0.432232991626845	TRUE	2.13118654033432	0.0992448358045545	2.23043137613887	0.535138387552503
RvY_17017-1	uv	long	short	1.16435229426946	-0.969925057318697	0.0575995411893686	-0.0361787159988807	TRUE	2.13427735158815	0.0937782571882493	2.2280556087764	0.614625005926599
RvY_00302-1	uv	long	short	0.896295712671488	-1.21589528287804	-0.17751050725444	-0.291811722325121	TRUE	2.11219099554953	0.114301215070681	2.22649221062021	0.5133319294569
RvY_06583	uv	long	short	1.28635372452585	-0.868282039944734	0.139701122334534	0.0743711070111482	TRUE	2.15463576447059	0.0653300153233859	2.21996577979398	0.980899635718953
RvY_10146-1	uv	long	short	1.06731573435262	-1.06402543988428	-0.0434403723108883	-0.131563676155634	TRUE	2.1313411742369	0.0881233038447457	2.21946447808165	0.756376263917812
RvY_13484	uv	long	short	0.787504754289619	-1.32633413617351	-0.303521102411739	-0.401529621595888	TRUE	2.11383889046313	0.0980085191841489	2.21184740964727	0.682446405157296
RvY_17613	uv	long	short	0.94934261754077	-1.1574373190591	-0.135394717267261	-0.235721096796658	TRUE	2.10677993659987	0.100326379529397	2.20710631612927	0.858382382298158
RvY_17169-1	uv	long	short	1.47452132193232	-0.665345472995147	0.337744058098825	0.270846249785618	TRUE	2.13986679492746	0.0668978083132069	2.20676460324067	0.697044717116079
RvY_16508-1	uv	long	short	-1.86559391968884	0.197220718116919	-0.843430798362779	-0.705260685923099	TRUE	2.06281463780576	0.13817011243968	2.20098475024544	0.598193882116816
RvY_07351-1	uv	long	short	-1.69947111467923	0.374802888449439	-0.657082474058473	-0.532691987919354	TRUE	2.07427400312867	0.12439048613912	2.19866448926779	0.723456985178111
RvY_07904	uv	long	short	0.942488723695569	-1.11614364440179	-0.0789002933956553	-0.215491983359196	TRUE	2.05863236809736	0.13659168996354	2.1952240580609	0.745108702112614
RvY_06298-1	uv	long	short	1.51894003372373	-0.56912270939372	0.45041987876806	0.344404740720163	TRUE	2.08806274311745	0.106015138047897	2.19407788116534	0.462533204526751
RvY_12845-1	uv	long	short	-1.02681266060916	1.05589128620402	0.0374059952245043	0.144708309473255	TRUE	2.08270394681318	0.107302314248751	2.19000626106193	0.540903610433089
RvY_14824-1	uv	long	short	0.766479253375778	-1.3012394876273	-0.27697496153502	-0.396612538438453	TRUE	2.06771874100308	0.119637576903433	2.18735631790651	0.754139236883376
RvY_14697-1	uv	long	short	1.99498444442323	-0.0909573213918309	0.920177464085327	0.82164220115226	TRUE	2.08594176581506	0.0985352629330678	2.18447702874813	0.965090576861022
RvY_08869-1	uv	long	short	1.78358084502253	-0.255072335258069	0.772879228138074	0.636838431114694	TRUE	2.0386531802806	0.13604079702338	2.17469397730398	1.12658583212826
RvY_04206	uv	long	short	-1.57361154981221	0.474990347018816	-0.534287777359142	-0.421272982844756	TRUE	2.04860189683102	0.113014794514385	2.16161669134541	0.6815597057531
RvY_15840-1	uv	long	short	0.968733281648404	-1.08221959915841	-0.0752359563285632	-0.184927713805429	TRUE	2.05095288080681	0.109691757476866	2.16064463828368	0.946895375551162
RvY_02643	uv	long	short	0.218864744019473	-1.79325288944069	-0.770446073617721	-0.912951424801867	TRUE	2.01211763346016	0.142505351184146	2.15462298464431	0.936478042424977
RvY_16446	uv	long	short	2.25873698211106	0.252638190513215	1.278123366179	1.13030641183727	FALSE	2.00609879159785	0.147816954341728	2.15391574593957	0.88034711817733
RvY_05282-1	uv	long	short	-1.30256360059217	0.723784557494931	-0.28928265834064	-0.162742761668177	TRUE	2.0263481580871	0.126539896672463	2.15288805475957	0.85028608187942
RvY_16695	uv	long	short	-1.4430226280401	0.564415518881913	-0.457545854313377	-0.313838670396469	TRUE	2.00743814692202	0.143707183916908	2.15114533083892	3.69140792250066
RvY_07093	uv	long	short	-1.4194589088303	0.58140330175763	-0.443860134890578	-0.293973915374589	TRUE	2.00086221058793	0.149886219515988	2.15074843010392	1.67838766286437
RvY_12836-1	uv	long	short	-1.44491201735611	0.599966123326584	-0.391847797453619	-0.294668063222095	TRUE	2.04487814068269	0.0971797342315239	2.14205787491422	0.539949340744002
RvY_12517-1	uv	long	short	-2.17335676794147	-0.033432494526215	-0.97169749027153	-0.969649364145388	FALSE	2.13992427341525	0.00204812612614136	2.1419723995414	2.969139583972
RvY_17673-1	uv	long	short	1.61478092976227	-0.438586542480362	0.548195670914456	0.459761726625791	TRUE	2.05336747224264	0.0884339442886649	2.1418014165313	0.769621396529199
RvY_03476-1	uv	long	short	1.71004650658754	-0.30685932723351	0.694257256411412	0.575536975063198	TRUE	2.01690583382105	0.118720281348214	2.13562611516926	0.851708982200687
RvY_01840	uv	long	short	1.7538341610783	-0.234372858086607	0.777336333284193	0.635467712798041	TRUE	1.98820701916491	0.141868620486152	2.13007563965106	0.832556540011476
RvY_03547	uv	long	short	0.560715183608612	-1.43720834366932	-0.436956670245661	-0.563116800485224	TRUE	1.99792352727793	0.126160130239563	2.12408365751749	0.503553815950246
RvY_17919	uv	long	short	1.76710542209763	-0.229522977554403	0.769516649188487	0.644001947293362	TRUE	1.99662839965203	0.125514701895125	2.12214310154716	0.777395811771023
RvY_04400	uv	long	short	-1.0696172341765	0.953773198695901	-0.0301556257624895	0.0685398843142269	TRUE	2.0233904328724	0.0986955100767164	2.12208594294912	0.962608047121997
RvY_00941-1	uv	long	short	1.77359452572183	-0.248160331891855	0.736380044431117	0.636357418314134	TRUE	2.02175485761369	0.100022626116983	2.12177748373067	0.625905433676009
RvY_09765-1	uv	long	short	-1.62425516399503	0.365170119666097	-0.636299312780279	-0.505203441935647	TRUE	1.98942528366113	0.131095870844632	2.12052115450576	0.885814047974655
RvY_15640-1	uv	long	short	1.14721014596951	-0.872748946922858	0.111082614664602	0.0109831562175544	TRUE	2.01995909289237	0.100099458447047	2.12005855133942	0.268636543640699
RvY_12270-1	uv	long	short	1.03111988614469	-0.957230833887218	0.0443442631889326	-0.0873273938732581	TRUE	1.98835072003191	0.131671657062191	2.1200223770941	0.480869237923417
RvY_19358-1	uv	long	short	1.03451828887687	-0.912606612680755	0.10107652365731	-0.0607394682492925	TRUE	1.94712490155763	0.161815991906603	2.10894089346423	0.702190572615049
RvY_04048	uv	long	short	1.17614881737714	-0.850849554749249	0.114807688856143	0.0359622330560438	TRUE	2.02699837212638	0.0788454558000988	2.10584382792648	0.84938223591353
RvY_09162-1	uv	long	short	0.426900918603313	-1.56965849893867	-0.587662014203164	-0.69616375376405	TRUE	1.99655941754198	0.108501739560886	2.10506115710287	0.600142657712016
RvY_00844-1	uv	long	short	-1.10196585469991	0.869019378068884	-0.123823262093483	0.00671333873253799	TRUE	1.97098523276879	0.130536600826021	2.10152183359481	0.611268678277275
RvY_08684-1	uv	long	short	2.20957709245077	0.289140987319873	1.30719603569898	1.12933178331464	FALSE	1.9204361051309	0.177864252384335	2.09830035751523	0.909648899226509
RvY_09669-1	uv	long	short	-0.773336558624665	1.21807641393122	0.243133077591576	0.346833238438021	TRUE	1.99141297255589	0.103700160846445	2.09511313340233	0.875163579231046
RvY_04191	uv	long	short	1.18848205497268	-0.794035104636521	0.177750033911211	0.0733161526925039	TRUE	1.9825171596092	0.104433881218707	2.08695104082791	0.53801544429047
RvY_07189-1	uv	long	short	-1.66856708861642	0.26924943714484	-0.725639474497518	-0.57854529287571	TRUE	1.93781652576126	0.147094181621808	2.08491070738306	3.0248688029524
RvY_13800	uv	long	short	2.24927005446897	0.314112318036418	1.30841166280593	1.16074382772566	FALSE	1.93515773643256	0.147667835080268	2.08282557151282	1.00551993804838
RvY_13181-1	uv	long	short	1.40352337676781	-0.549257671487673	0.434788023990132	0.305084037124101	TRUE	1.95278104825548	0.129703986866031	2.08248503512151	0.569755850955796
RvY_09004-1	uv	long	short	-1.41374081717989	0.574377993787525	-0.387720583541362	-0.295423986010721	TRUE	1.98811881096742	0.092296597530641	2.08041540849806	0.721877993802792
RvY_07469-1	uv	long	short	-1.10867728946575	0.892862073204657	-0.0615081265521127	0.0171886020363553	TRUE	2.0015393626704	0.0786967285884679	2.08023609125887	0.779601614781557
nad4	uv	long	short	-1.66776320064369	0.340630964247291	-0.607663362053641	-0.538041482892514	TRUE	2.00839416489098	0.0696218791611265	2.07801604405211	0.522093772592286
RvY_14544-1	uv	long	short	-0.301834983055489	1.71795311555914	0.776982264819983	0.834295822415238	TRUE	2.01978809861463	0.057313557595255	2.07710165620988	2.8713397115386
RvY_01335	uv	long	short	-1.66985873180183	0.288820069133627	-0.685954460865328	-0.568101906275634	TRUE	1.95867880093545	0.117852554589694	2.07653135552515	0.810958669511597
RvY_09628	uv	long	short	-1.25096940059978	0.692524124672792	-0.283103489333344	-0.157754292633957	TRUE	1.94349352527257	0.125349196699388	2.06884272197196	1.1362171504763
RvY_02184-1	uv	long	short	2.1436716537537	0.1431496479109	1.08648316073075	1.01837802546712	FALSE	2.0005220058428	0.0681051352636291	2.06862714110643	0.91875614895233
nad4L	uv	long	short	-1.85527106732526	0.0991150577477731	-0.869259156558705	-0.755928871971677	TRUE	1.95438612507303	0.113330284587028	2.06771640966006	0.72812600306763
RvY_14207-1	uv	long	short	0.944266401799232	-1.03180144313816	-0.0771606692705396	-0.16727176097805	TRUE	1.97606784493739	0.0901110917075103	2.0661789366449	0.541196161308992
RvY_13203-1	uv	long	short	1.79360921594421	-0.18609525533371	0.757682335044799	0.680025450850379	TRUE	1.97970447127792	0.07765688419442	2.05736135547234	0.628606535317513
RvY_01281-1	uv	long	short	-0.863325117524562	1.08545889630632	0.124322358179726	0.232865890255308	TRUE	1.94878401383088	0.108543532075581	2.05732754590646	1.49650090319832
RvY_13839-1	uv	long	short	-0.93556822469052	1.0311491988942	0.0815258101081691	0.170710326075884	TRUE	1.96671742358472	0.0891845159677147	2.05590193955243	0.811737454191792
RvY_12535	uv	long	short	1.49437072053359	-0.484369807366169	0.458252855960084	0.381329173589975	TRUE	1.97874052789976	0.076923682370109	2.05566421026987	0.807079110893493
RvY_09615-1	uv	long	short	-1.8304170670261	0.126204474217763	-0.825228537583682	-0.729817450076427	TRUE	1.95662154124386	0.0954110875072544	2.05203262875112	0.837024224826233
RvY_10327-1	uv	long	short	1.48890441632854	-0.447665527124363	0.514784764640942	0.399583823136284	TRUE	1.93656994345291	0.115200941504658	2.05177088495757	0.530966037529499
RvY_05236-1	uv	long	short	1.68899924362329	-0.21425456581898	0.764742590605561	0.618418975812014	TRUE	1.90325380944227	0.146323614793547	2.04957742423582	0.560918271529496
RvY_19246-1	uv	long	short	0.545273687420298	-1.39960579142447	-0.446759173281134	-0.548721019429883	TRUE	1.94487947884477	0.101961846148748	2.04684132499351	0.520542844759405
RvY_03724-1	uv	long	short	1.27961293307228	-0.65902394215291	0.295723309323111	0.189129690758109	TRUE	1.93863687522519	0.106593618565002	2.04523049379019	0.622396344909785
RvY_13954	uv	long	short	0.863758334613518	-1.07217900152709	-0.125922344128385	-0.225206416965576	TRUE	1.93593733614061	0.0992840728371904	2.0352214089778	0.564145277867326
RvY_10801	uv	long	short	-1.17554356402812	0.771083658708266	-0.167570886328726	-0.0805657512389016	TRUE	1.94662722273638	0.0870051350898239	2.03363235782621	0.799637757766058
RvY_04137-1	uv	long	short	1.59309932764277	-0.323503999684792	0.630326722587582	0.515009956021014	TRUE	1.91660332732756	0.115316766566568	2.03192009389413	0.736102777093405
RvY_17726-1	uv	long	short	0.823484090845822	-1.08121148375794	-0.122665514897983	-0.247907169868796	TRUE	1.90469557460377	0.125241654970814	2.02993722957458	0.605996634343742
RvY_17029-1	uv	long	short	2.02696400655349	0.163306379079595	1.14486031339265	0.978656591099424	FALSE	1.8636576274739	0.166203722293226	2.02986134976712	0.896273787382385
RvY_02487-1	uv	long	short	2.0212413273644	0.114745956732911	1.06384300895979	0.948837681384185	FALSE	1.90649537063149	0.115005327575602	2.02150069820709	0.73528236723105
RvY_05947-1	uv	long	short	-0.441886621591077	1.49395028607052	0.564690643018377	0.647021638968573	TRUE	1.9358369076616	0.0823309959501961	2.0181679036118	0.675517505580236
RvY_11669-1	uv	long	short	1.55909282370196	-0.338441075140765	0.612345584051368	0.491730005602929	TRUE	1.89753389884273	0.120615578448439	2.01814947729117	0.464858856945898
RvY_01433-1	uv	long	short	2.40344126647487	0.54806033291483	1.51910133002084	1.35978949134735	FALSE	1.85538093356004	0.159311838673492	2.01469277223353	1.12991752887967
RvY_18984-1	uv	long	short	0.722058975725556	-1.16115693839053	-0.209567886168326	-0.33724997596474	TRUE	1.88321591411608	0.127682089796414	2.0108980039125	0.532763443696681
RvY_10950	uv	long	short	1.00726162410014	-0.888710618588697	0.0495509763166995	-0.0592227624123309	TRUE	1.89597224268884	0.10877373872903	2.00474598141787	0.624662379719439
RvY_03043-1	uv	long	short	-1.43550872118597	0.472877980388413	-0.455970622466695	-0.362041201550381	TRUE	1.90838670157438	0.0939294209163143	2.0023161224907	0.543406375099312
RvY_05953-1	uv	long	short	1.20274919276254	-0.656091010686805	0.3000405985728	0.157151578322284	TRUE	1.85884020344935	0.142889020250517	2.00172922369986	1.00436197960186
RvY_03414-1	uv	long	short	1.27912058537542	-0.609402684031777	0.327560399397981	0.21682624633387	TRUE	1.88852326940719	0.110734153064111	1.9992574224713	0.355899451478708
RvY_04041-1	uv	long	short	-1.14207015570607	0.745121959692821	-0.187536865496193	-0.0805245907941936	TRUE	1.88719211539889	0.107012274701999	1.99420439010089	0.893607967509158
RvY_03303-1	uv	long	short	1.0750643086966	-0.829937600813584	0.0917426890140369	0.00350073459712158	TRUE	1.90500190951018	0.0882419544169153	1.9932438639271	0.75834444022057
RvY_08308-1	uv	long	short	-1.56854986993483	0.304349551001571	-0.634950610240007	-0.515043945658104	TRUE	1.8728994209364	0.119906664581902	1.9928060855183	0.846732054900656
RvY_11881	uv	long	short	-0.818143745935628	1.07170034733267	0.143896171986215	0.244893556527792	TRUE	1.8898440932683	0.100997384541577	1.99084147780988	0.583934387473542
RvY_13952-1	uv	long	short	-1.11287235821491	0.772045871715853	-0.157907463289869	-0.0526058538788577	TRUE	1.88491822993077	0.105301609411011	1.99021983934178	0.661309460241249
RvY_04112-1	uv	long	short	1.54346514086781	-0.364412089229581	0.552624572056263	0.470284198938029	TRUE	1.90787723009739	0.0823403731182332	1.99021760321563	0.696245044410921
RvY_13719-1	uv	long	short	1.17333677126675	-0.715521438967272	0.203927673635214	0.110854028010111	TRUE	1.88885821023402	0.0930736456251036	1.98193185585912	0.680959414856122
RvY_05480-1	uv	long	short	1.61088439944897	-0.287717517771724	0.626040579868289	0.542920821012331	TRUE	1.8986019172207	0.0831197588559578	1.98172167607666	0.458400538648395
RvY_18904-1	uv	long	short	-1.60019735111015	0.261963681617101	-0.670798422989529	-0.552731770201072	TRUE	1.86216103272725	0.118066652788457	1.98022768551571	0.499000825009018
RvY_12015-1	uv	long	short	2.30477628569018	0.456255711102845	1.39156545283192	1.2649834624848	FALSE	1.84852057458734	0.126581990347111	1.97510256493445	0.926681199775884
RvY_12820-1	uv	long	short	1.38341044930608	-0.481327768184678	0.443436845804133	0.334495201967528	TRUE	1.86473821749076	0.108941643836605	1.97367986132736	0.415223706770563
RvY_13425-1	uv	long	short	0.549629845581818	-1.28334371561084	-0.344144990554964	-0.48141778258905	TRUE	1.83297356119265	0.137272792034085	1.97024635322674	0.991598639798919
RvY_10430-1	uv	long	short	-1.50919510551108	0.378468574111861	-0.527390284283008	-0.447384285723175	TRUE	1.88766367962294	0.0800059985598338	1.96766967818277	0.528723522300416
RvY_15787-1	uv	long	short	1.72920962627086	-0.103324576047219	0.833501364661086	0.698409137466942	TRUE	1.83253420231808	0.135092227194144	1.96762642951223	0.885657910392507
RvY_01023	uv	long	short	-1.99325278216811	-0.088772695269923	-0.983725369880482	-0.92198273328788	FALSE	1.90448008689819	0.061742636592601	1.96622272349079	0.865815603337915
RvY_00752-1	uv	long	short	-1.523979944526	0.36841032152481	-0.532974226735703	-0.459510419872417	TRUE	1.89239026605081	0.073463806863286	1.96585407291409	0.786306310916439
RvY_11637-1	uv	long	short	-1.27921524772028	0.568690974990401	-0.35278276541561	-0.239767997445524	TRUE	1.84790622271068	0.113014767970086	1.96092099068077	0.779828726754033
RvY_14832-1	uv	long	short	0.827921284246894	-1.01644241805956	-0.0957181017613635	-0.209533298300484	TRUE	1.84436370230645	0.11381519653912	1.95817889884557	0.475661587135627
RvY_05891-1	uv	long	short	-1.07365156500854	0.772662700423602	-0.145546655173677	-0.035099790702959	TRUE	1.84631426543214	0.110446864470719	1.95676112990286	0.768592761095523
